date,corridor,rate,log_return,rolling_vol_5,rolling_vol_20,abs_return,max_shock_5,garch_volatility,vol_percentile,fx_stress_regime,fx_regime_num,fx_slippage_bps,fx_risk_score
19-01-2022,INR_EUR,65.56495681,-0.003164403,0.083010517,0.050723745,0.003164403,0.181048242,3.948492093,0.781598063,HIGH,2,23.45,78
20-01-2022,INR_EUR,65.56104446,-5.97E-05,0.006547795,0.050723713,5.97E-05,0.01331575,3.897588786,0.766585956,HIGH,2,23,77
21-01-2022,INR_EUR,65.46800635,-0.001420114,0.006601207,0.050723675,0.001420114,0.01331575,3.847105913,0.751089588,HIGH,2,22.53,75
24-01-2022,INR_EUR,66.06542882,0.009084026,0.007225135,0.050765698,0.009084026,0.01331575,3.797443027,0.737046005,HIGH,2,22.11,74
25-01-2022,INR_EUR,66.232385,0.002523946,0.004775581,0.050762403,0.002523946,0.009084026,3.751323791,0.725423729,HIGH,2,21.76,73
26-01-2022,INR_EUR,66.37999823,0.002226237,0.004041655,0.050763238,0.002226237,0.009084026,3.703244216,0.711380145,HIGH,2,21.34,71
27-01-2022,INR_EUR,67.48047752,0.016442554,0.007065392,0.050887807,0.016442554,0.016442554,3.655835752,0.694430993,MEDIUM,1,20.83,69
28-01-2022,INR_EUR,67.20430108,-0.004101084,0.007810077,0.050834423,0.004101084,0.016442554,3.618727871,0.680871671,MEDIUM,1,20.43,68
31-01-2022,INR_EUR,66.53585444,-0.009996283,0.009853423,0.050531868,0.009996283,0.016442554,3.573023632,0.663438257,MEDIUM,1,19.9,66
02-02-2022,INR_EUR,66.1739977,-0.005453365,0.010266961,0.050494837,0.005453365,0.016442554,3.531088205,0.64503632,MEDIUM,1,19.35,65
03-02-2022,INR_EUR,68.10484597,0.028760768,0.016676421,0.049081676,0.028760768,0.028760768,3.487200968,0.626150121,MEDIUM,1,18.78,63
05-02-2022,INR_EUR,72.70221462,0.065323476,0.032131656,0.050601917,0.065323476,0.065323476,3.474089412,0.621791768,MEDIUM,1,18.65,62
06-02-2022,INR_EUR,72.12335787,-0.00799389,0.032748601,0.050473779,0.00799389,0.065323476,3.588706062,0.669733656,MEDIUM,1,20.09,67
08-02-2022,INR_EUR,76.99627232,0.065379053,0.036049492,0.051883341,0.065379053,0.065379053,3.545192322,0.650847458,MEDIUM,1,19.53,65
09-02-2022,INR_EUR,79.46161515,0.031517068,0.030533493,0.051346213,0.031517068,0.065379053,3.655956081,0.694915254,MEDIUM,1,20.85,69
11-02-2022,INR_EUR,83.76708861,0.052766116,0.030878573,0.049419738,0.052766116,0.065379053,3.644836426,0.692009685,MEDIUM,1,20.76,69
12-02-2022,INR_EUR,77.37857618,-0.079330244,0.058378059,0.031276939,0.079330244,0.079330244,3.697776707,0.709443099,HIGH,2,21.28,71
14-02-2022,INR_EUR,66.89368477,-0.145605384,0.092753717,0.046655992,0.145605384,0.145605384,3.868828449,0.756900726,HIGH,2,22.71,76
15-02-2022,INR_EUR,66.17970606,-0.010730704,0.081858996,0.046735911,0.010730704,0.145605384,4.485436231,0.913317191,HIGH,2,27.4,91
16-02-2022,INR_EUR,65.92566558,-0.003846033,0.076540163,0.046654868,0.003846033,0.145605384,4.429686816,0.906053269,HIGH,2,27.18,91
17-02-2022,INR_EUR,66.0154875,0.001361545,0.063802129,0.046649094,0.001361545,0.145605384,4.37179985,0.894915254,HIGH,2,26.85,89
18-02-2022,INR_EUR,65.8868191,-0.001950966,0.063574819,0.046651869,0.001950966,0.145605384,4.314375483,0.876997579,HIGH,2,26.31,88
21-02-2022,INR_EUR,65.8868191,0,0.0047328,0.046650277,0,0.010730704,4.25785438,0.861501211,HIGH,2,25.85,86
22-02-2022,INR_EUR,65.81731617,-0.00105544,0.001970787,0.046605082,0.00105544,0.003846033,4.202047113,0.846489104,HIGH,2,25.39,85
23-02-2022,INR_EUR,65.9243549,0.001624979,0.001534153,0.046602762,0.001624979,0.001950966,4.147096154,0.831961259,HIGH,2,24.96,83
24-02-2022,INR_EUR,67.78734086,0.027867518,0.012687166,0.047024771,0.027867518,0.027867518,4.093004181,0.817917676,HIGH,2,24.54,82
25-02-2022,INR_EUR,66.68146701,-0.016448406,0.0159856,0.047033224,0.016448406,0.027867518,4.064648927,0.811138015,HIGH,2,24.33,81
28-02-2022,INR_EUR,67.25766215,0.008603889,0.016125442,0.04706917,0.008603889,0.027867518,4.020485652,0.801937046,HIGH,2,24.06,80
01-03-2022,INR_EUR,65.82816652,-0.021483138,0.019908138,0.047267738,0.021483138,0.027867518,3.970614996,0.788377724,HIGH,2,23.65,79
02-03-2022,INR_EUR,65.3916849,-0.006652701,0.020086037,0.047275067,0.006652701,0.027867518,3.934393814,0.779176755,HIGH,2,23.38,78
03-03-2022,INR_EUR,68.70532887,0.049431655,0.028537965,0.048168144,0.049431655,0.049431655,3.884851984,0.763196126,HIGH,2,22.9,76
05-03-2022,INR_EUR,72.62628181,0.055500101,0.03407688,0.047517385,0.055500101,0.055500101,3.916873161,0.771912833,HIGH,2,23.16,77
06-03-2022,INR_EUR,72.37198023,-0.003507654,0.035240613,0.047488503,0.003507654,0.055500101,3.968764766,0.787893462,HIGH,2,23.64,79
08-03-2022,INR_EUR,77.99132663,0.074778412,0.036819475,0.048208832,0.074778412,0.074778412,3.917635428,0.772881356,HIGH,2,23.19,77
10-03-2022,INR_EUR,83.14812927,0.064026084,0.030353121,0.049825573,0.064026084,0.074778412,4.051262943,0.808716707,HIGH,2,24.26,81
11-03-2022,INR_EUR,84.80377088,0.019716303,0.032822563,0.048595485,0.019716303,0.074778412,4.130189088,0.827602906,HIGH,2,24.83,83
14-03-2022,INR_EUR,69.6329356,-0.197102342,0.110212544,0.063609123,0.197102342,0.197102342,4.08869446,0.817433414,HIGH,2,24.52,82
15-03-2022,INR_EUR,69.62821214,-6.78E-05,0.110261582,0.054362974,6.78E-05,0.197102342,5.140900703,0.972881356,HIGH,2,29.19,97
16-03-2022,INR_EUR,69.27064387,-0.005148625,0.100687443,0.054308458,0.005148625,0.197102342,5.072229381,0.969975787,HIGH,2,29.1,97
17-03-2022,INR_EUR,68.35283528,-0.013338163,0.0891122,0.054406222,0.013338163,0.197102342,5.005242576,0.967554479,HIGH,2,29.03,97
18-03-2022,INR_EUR,68.84281058,0.007142754,0.087191078,0.054419083,0.007142754,0.197102342,4.943235189,0.96464891,HIGH,2,28.94,96
21-03-2022,INR_EUR,68.96270818,0.001740099,0.007742057,0.054410891,0.001740099,0.013338163,4.878790739,0.960290557,HIGH,2,28.81,96
22-03-2022,INR_EUR,69.00743967,0.000648423,0.007791695,0.054409653,0.000648423,0.013338163,4.813997774,0.952542373,HIGH,2,28.58,95
23-03-2022,INR_EUR,69.50277248,0.007152323,0.00838587,0.054413857,0.007152323,0.013338163,4.750075231,0.946246973,HIGH,2,28.39,95
24-03-2022,INR_EUR,69.21679084,-0.004123168,0.004771548,0.054435144,0.004123168,0.007152323,4.688495322,0.940435835,HIGH,2,28.21,94
25-03-2022,INR_EUR,69.41283569,0.002828327,0.004062166,0.054106424,0.002828327,0.007152323,4.626866786,0.933656174,HIGH,2,28.01,93
28-03-2022,INR_EUR,69.29033434,-0.001766382,0.004336001,0.053953975,0.001766382,0.007152323,4.565885419,0.924455206,HIGH,2,27.73,92
29-03-2022,INR_EUR,68.06556196,-0.017834034,0.009480967,0.054105229,0.017834034,0.017834034,4.505655545,0.915254237,HIGH,2,27.46,92
30-03-2022,INR_EUR,67.86706083,-0.002920583,0.007766334,0.053865208,0.002920583,0.017834034,4.455545049,0.908958838,HIGH,2,27.27,91
31-03-2022,INR_EUR,68.39448301,0.00774136,0.009605519,0.053846349,0.00774136,0.017834034,4.397091019,0.901210654,HIGH,2,27.04,90
01-04-2022,INR_EUR,65.97025496,-0.036088206,0.017135361,0.053294763,0.036088206,0.036088206,4.341042604,0.885230024,HIGH,2,26.56,89
02-04-2022,INR_EUR,65.13312964,-0.012770634,0.016479742,0.051574551,0.012770634,0.036088206,4.323522834,0.879418886,HIGH,2,26.38,88
03-04-2022,INR_EUR,70.0329912,0.07253311,0.04072028,0.054447669,0.07253311,0.07253311,4.271738332,0.863438257,HIGH,2,25.9,86
04-04-2022,INR_EUR,68.61353712,-0.020476585,0.042372711,0.05149721,0.020476585,0.07253311,4.375631433,0.896368039,HIGH,2,26.89,90
05-04-2022,INR_EUR,72.3408293,0.052898841,0.048256382,0.050750939,0.052898841,0.07253311,4.330753992,0.882808717,HIGH,2,26.48,88
07-04-2022,INR_EUR,75.79018157,0.046580063,0.041714169,0.051838018,0.046580063,0.07253311,4.358522555,0.890072639,HIGH,2,26.7,89
08-04-2022,INR_EUR,77.51687702,0.022526927,0.035694026,0.025925706,0.022526927,0.07253311,4.366600915,0.892978208,HIGH,2,26.79,89
10-04-2022,INR_EUR,81.63776686,0.051796303,0.031128182,0.027874508,0.051796303,0.052898841,4.324544794,0.880387409,HIGH,2,26.41,88
11-04-2022,INR_EUR,82.90045478,0.015348564,0.017594674,0.027743831,0.015348564,0.052898841,4.349059538,0.88716707,HIGH,2,26.62,89
13-04-2022,INR_EUR,70.02023175,-0.168856323,0.092053582,0.048418867,0.168856323,0.168856323,4.299073108,0.873123487,HIGH,2,26.19,87
14-04-2022,INR_EUR,70.57243423,0.007855393,0.088009224,0.048423728,0.007855393,0.168856323,5.044353736,0.969491525,HIGH,2,29.08,97
15-04-2022,INR_EUR,70.58823529,0.000223873,0.086225363,0.048424092,0.000223873,0.168856323,4.978697328,0.966585956,HIGH,2,29,97
18-04-2022,INR_EUR,70.67222995,0.001189217,0.078501933,0.04842394,0.001189217,0.168856323,4.912374666,0.963196126,HIGH,2,28.9,96
19-04-2022,INR_EUR,70.80359626,0.001857085,0.076816795,0.048404107,0.001857085,0.168856323,4.847050348,0.956900726,HIGH,2,28.71,96
20-04-2022,INR_EUR,70.2219766,-0.008248475,0.005766327,0.048435541,0.008248475,0.008248475,4.782730241,0.950121065,HIGH,2,28.5,95
21-04-2022,INR_EUR,70.32936618,0.001528119,0.004269217,0.048433436,0.001528119,0.008248475,4.721132574,0.944309927,HIGH,2,28.33,94
22-04-2022,INR_EUR,70.8897127,0.007935889,0.005800456,0.048456481,0.007935889,0.008248475,4.658614512,0.938014528,HIGH,2,28.14,94
25-04-2022,INR_EUR,71.68083715,0.01109812,0.007412926,0.048291777,0.01109812,0.01109812,4.598729939,0.930266344,HIGH,2,27.91,93
26-04-2022,INR_EUR,71.86005065,0.002497039,0.007397347,0.048274446,0.002497039,0.01109812,4.541472601,0.921065375,HIGH,2,27.63,92
27-04-2022,INR_EUR,72.62299744,0.010561154,0.004477436,0.048293571,0.010561154,0.01109812,4.481690506,0.91283293,HIGH,2,27.38,91
28-04-2022,INR_EUR,73.00952381,0.005308255,0.003617268,0.047409144,0.005308255,0.01109812,4.425892217,0.905569007,HIGH,2,27.17,91
29-04-2022,INR_EUR,72.58232894,-0.005868407,0.006931837,0.047297435,0.005868407,0.01109812,4.368461282,0.893946731,HIGH,2,26.82,89
01-05-2022,INR_EUR,65.55800618,-0.101786148,0.047292536,0.050247586,0.101786148,0.101786148,4.312072635,0.876029056,HIGH,2,26.28,88
04-05-2022,INR_EUR,68.95888655,0.050575139,0.056464071,0.051466329,0.050575139,0.101786148,4.562278705,0.923970944,HIGH,2,27.72,92
05-05-2022,INR_EUR,72.84667365,0.054846391,0.063220083,0.051572917,0.054846391,0.101786148,4.575589927,0.926392252,HIGH,2,27.79,93
07-05-2022,INR_EUR,77.30641701,0.059420095,0.068624895,0.052254138,0.059420095,0.101786148,4.601291142,0.930750605,HIGH,2,27.92,93
08-05-2022,INR_EUR,78.03343166,0.009360379,0.067999898,0.052051074,0.009360379,0.101786148,4.640871995,0.935108959,HIGH,2,28.05,94
09-05-2022,INR_EUR,79.46161515,0.018136731,0.022991514,0.050829313,0.018136731,0.059420095,4.58195499,0.927360775,HIGH,2,27.82,93
10-05-2022,INR_EUR,82.6069329,0.038819534,0.022024616,0.051501666,0.038819534,0.059420095,4.53088887,0.919612591,HIGH,2,27.59,92
12-05-2022,INR_EUR,77.9207166,-0.058401755,0.044604446,0.036072649,0.058401755,0.059420095,4.514870919,0.91622276,HIGH,2,27.49,92
13-05-2022,INR_EUR,74.37079731,-0.0466285,0.042452171,0.037884897,0.0466285,0.058401755,4.554152003,0.922033898,HIGH,2,27.66,92
16-05-2022,INR_EUR,74.68330134,0.004193169,0.041992132,0.037882075,0.004193169,0.058401755,4.556732139,0.92251816,HIGH,2,27.68,92
17-05-2022,INR_EUR,73.54728447,-0.015327999,0.039204596,0.038098914,0.015327999,0.058401755,4.497056017,0.913801453,HIGH,2,27.41,91
18-05-2022,INR_EUR,74.05183915,0.006836852,0.029553858,0.038114243,0.006836852,0.058401755,4.444648461,0.907506053,HIGH,2,27.23,91
19-05-2022,INR_EUR,73.15575706,-0.012174551,0.021362125,0.038181172,0.012174551,0.0466285,4.387491832,0.899273608,HIGH,2,26.98,90
20-05-2022,INR_EUR,73.67174922,0.007028578,0.01094367,0.038197049,0.007028578,0.015327999,4.334248504,0.883292978,HIGH,2,26.5,88
23-05-2022,INR_EUR,72.65654293,-0.013875957,0.011406785,0.038339429,0.013875957,0.015327999,4.278826606,0.866343826,HIGH,2,25.99,87
24-05-2022,INR_EUR,72.13328369,-0.007227877,0.01017073,0.038310176,0.007227877,0.013875957,4.228660088,0.85472155,HIGH,2,25.64,85
25-05-2022,INR_EUR,72.79039219,0.009068401,0.010788892,0.038358029,0.009068401,0.013875957,4.174916384,0.839709443,HIGH,2,25.19,84
26-05-2022,INR_EUR,72.41025641,-0.005236019,0.009783325,0.038305661,0.005236019,0.013875957,4.122935062,0.826150121,HIGH,2,24.78,83
27-05-2022,INR_EUR,72.44373891,0.000462293,0.00863337,0.038284661,0.000462293,0.013875957,4.069994888,0.812590799,HIGH,2,24.38,81
30-05-2022,INR_EUR,72.44373891,0,0.006332199,0.038262938,0,0.009068401,4.016963961,0.800484262,HIGH,2,24.01,80
31-05-2022,INR_EUR,72.30453825,-0.001923349,0.00530189,0.029895196,0.001923349,0.009068401,3.964710515,0.786440678,HIGH,2,23.59,79
01-06-2022,INR_EUR,65.79994694,-0.094267865,0.041469795,0.035302529,0.094267865,0.094267865,3.913354644,0.77094431,HIGH,2,23.13,77
04-06-2022,INR_EUR,69.56840465,0.055691476,0.05401686,0.035375016,0.055691476,0.094267865,4.152161474,0.832929782,HIGH,2,24.99,83
05-06-2022,INR_EUR,72.73931139,0.044571465,0.059107888,0.034145906,0.044571465,0.094267865,4.195564742,0.845520581,HIGH,2,25.37,85
06-06-2022,INR_EUR,72.74511637,7.98E-05,0.059107624,0.03403132,7.98E-05,0.094267865,4.202848961,0.846973366,HIGH,2,25.41,85
07-06-2022,INR_EUR,77.67620171,0.065587151,0.065668063,0.037132498,0.065587151,0.094267865,4.147851324,0.832445521,HIGH,2,24.97,83
09-06-2022,INR_EUR,80.55275368,0.036363369,0.025137713,0.036997213,0.036363369,0.065587151,4.228636102,0.854237288,HIGH,2,25.63,85
10-06-2022,INR_EUR,83.68345911,0.038129042,0.023660721,0.035412834,0.038129042,0.065587151,4.214424409,0.849878935,HIGH,2,25.5,85
12-06-2022,INR_EUR,78.51767172,-0.06371762,0.049922606,0.036864156,0.06371762,0.065587151,4.204645364,0.847457627,HIGH,2,25.42,85
13-06-2022,INR_EUR,74.81793791,-0.048266049,0.057683324,0.038579671,0.048266049,0.065587151,4.275454263,0.865375303,HIGH,2,25.96,87
14-06-2022,INR_EUR,74.89439324,0.001021363,0.047171754,0.038408617,0.001021363,0.06371762,4.290869261,0.870217918,HIGH,2,26.11,87
15-06-2022,INR_EUR,75.20215633,0.004100874,0.041582456,0.038391256,0.004100874,0.06371762,4.234608876,0.857627119,HIGH,2,25.73,86
16-06-2022,INR_EUR,74.06704017,-0.015209274,0.030242675,0.038451064,0.015209274,0.06371762,4.179668898,0.841162228,HIGH,2,25.23,84
17-06-2022,INR_EUR,74.47722716,0.005522772,0.022644461,0.038439325,0.005522772,0.048266049,4.132327725,0.828087167,HIGH,2,24.84,83
20-06-2022,INR_EUR,74.47722716,0,0.00829935,0.0382903,0,0.015209274,4.079345698,0.815496368,HIGH,2,24.46,82
21-06-2022,INR_EUR,74.02351157,-0.006110636,0.008494403,0.038278113,0.006110636,0.015209274,4.026169636,0.803874092,HIGH,2,24.12,80
22-06-2022,INR_EUR,73.90154021,-0.001649097,0.007762219,0.038238537,0.001649097,0.015209274,3.975006585,0.791767554,HIGH,2,23.75,79
23-06-2022,INR_EUR,74.39779111,0.006692582,0.005276849,0.038233161,0.006692582,0.006692582,3.923465153,0.775786925,HIGH,2,23.27,78
24-06-2022,INR_EUR,74.24803112,-0.002014992,0.004663966,0.038240213,0.002014992,0.006692582,3.874107621,0.760290557,HIGH,2,22.81,76
27-06-2022,INR_EUR,74.0024526,-0.003313025,0.004788182,0.038252996,0.003313025,0.006692582,3.824112301,0.74527845,HIGH,2,22.36,75
28-06-2022,INR_EUR,74.96677425,0.012946769,0.00703738,0.038336289,0.012946769,0.012946769,3.77510209,0.731719128,HIGH,2,21.95,73
29-06-2022,INR_EUR,75.31736184,0.004665672,0.006655617,0.030960052,0.004665672,0.012946769,3.732311162,0.720581114,HIGH,2,21.62,72
30-06-2022,INR_EUR,75.47998854,0.002156892,0.006468491,0.028741125,0.002156892,0.012946769,3.685062383,0.704600484,HIGH,2,21.14,70
01-07-2022,INR_EUR,65.39003346,-0.143497715,0.066273498,0.042342779,0.143497715,0.143497715,3.637916008,0.688135593,MEDIUM,1,20.64,69
02-07-2022,INR_EUR,65.31397586,-0.001163814,0.066459341,0.042335336,0.001163814,0.143497715,4.2748684,0.864891041,HIGH,2,25.95,86
03-07-2022,INR_EUR,70.81952118,0.080928647,0.081426437,0.043802577,0.080928647,0.143497715,4.218852913,0.851815981,HIGH,2,25.55,85
04-07-2022,INR_EUR,69.63302752,-0.016895697,0.080933538,0.04278699,0.016895697,0.143497715,4.364167356,0.892009685,HIGH,2,26.76,89
06-07-2022,INR_EUR,72.59979433,0.041723101,0.08494991,0.042994802,0.041723101,0.143497715,4.315444157,0.878450363,HIGH,2,26.35,88
07-07-2022,INR_EUR,77.88168127,0.070228679,0.043001974,0.044129389,0.070228679,0.080928647,4.311829096,0.875544794,HIGH,2,26.27,88
09-07-2022,INR_EUR,80.28565681,0.030400217,0.038448079,0.043133684,0.030400217,0.080928647,4.403959745,0.9031477,HIGH,2,27.09,90
10-07-2022,INR_EUR,84.12876852,0.046757599,0.032160807,0.044193251,0.046757599,0.070228679,4.373683788,0.895399516,HIGH,2,26.86,90
11-07-2022,INR_EUR,81.97459238,-0.025939233,0.035816411,0.04476136,0.025939233,0.070228679,4.381810709,0.897336562,HIGH,2,26.92,90
12-07-2022,INR_EUR,78.35316516,-0.045182985,0.048973492,0.045935726,0.045182985,0.070228679,4.344451579,0.886682809,HIGH,2,26.6,89
13-07-2022,INR_EUR,79.0397778,0.008724877,0.038266635,0.045951246,0.008724877,0.046757599,4.349097613,0.887651332,HIGH,2,26.63,89
14-07-2022,INR_EUR,79.71679298,0.008529024,0.035494275,0.04596178,0.008529024,0.046757599,4.294265224,0.871186441,HIGH,2,26.14,87
15-07-2022,INR_EUR,79.03657449,-0.008569552,0.023221506,0.045991836,0.008569552,0.045182985,4.240163311,0.858595642,HIGH,2,25.76,86
18-07-2022,INR_EUR,78.73031496,-0.003882436,0.022094989,0.046007133,0.003882436,0.045182985,4.186906916,0.844067797,HIGH,2,25.32,84
19-07-2022,INR_EUR,78.02305138,-0.009023964,0.008877571,0.046077874,0.009023964,0.009023964,4.132620134,0.82905569,HIGH,2,24.87,83
20-07-2022,INR_EUR,78.26172066,0.003054289,0.007623033,0.046066373,0.003054289,0.009023964,4.081263372,0.81598063,HIGH,2,24.48,82
21-07-2022,INR_EUR,78.3073453,0.000582805,0.005384372,0.046048143,0.000582805,0.009023964,4.028361336,0.805326877,HIGH,2,24.16,81
22-07-2022,INR_EUR,78.07334963,-0.002992644,0.004611356,0.046001692,0.002992644,0.009023964,3.975950351,0.792251816,HIGH,2,23.77,79
25-07-2022,INR_EUR,78.14122025,0.000868941,0.004731002,0.045998078,0.000868941,0.009023964,3.924602386,0.776271186,HIGH,2,23.29,78
26-07-2022,INR_EUR,78.90470542,0.009723158,0.004708161,0.04603192,0.009723158,0.009723158,3.873743615,0.759806295,HIGH,2,22.79,76
27-07-2022,INR_EUR,79.06608627,0.002043174,0.004686499,0.03075153,0.002043174,0.009723158,3.826841921,0.746246973,HIGH,2,22.39,75
28-07-2022,INR_EUR,78.36268818,-0.00893614,0.006858938,0.030941849,0.00893614,0.009723158,3.777555707,0.733656174,HIGH,2,22.01,73
29-07-2022,INR_EUR,77.75926289,-0.007730217,0.007678384,0.026079537,0.007730217,0.009723158,3.731654941,0.720096852,HIGH,2,21.6,72
02-08-2022,INR_EUR,65.44323756,-0.172434516,0.076945565,0.04735938,0.172434516,0.172434516,3.685762015,0.705569007,HIGH,2,21.17,71
03-08-2022,INR_EUR,70.82988696,0.079097879,0.091927767,0.049890962,0.079097879,0.172434516,4.582844213,0.927845036,HIGH,2,27.84,93
04-08-2022,INR_EUR,69.82711054,-0.014258706,0.091165871,0.0470156,0.014258706,0.172434516,4.699437283,0.94188862,HIGH,2,28.26,94
06-08-2022,INR_EUR,72.29981378,0.034799216,0.095088499,0.047202105,0.034799216,0.172434516,4.642890473,0.93559322,HIGH,2,28.07,94
07-08-2022,INR_EUR,77.86402044,0.074142424,0.103562987,0.049146919,0.074142424,0.172434516,4.615828603,0.931719128,HIGH,2,27.95,93
08-08-2022,INR_EUR,77.96610169,0.001310161,0.041947039,0.048879868,0.001310161,0.079097879,4.709718761,0.942857143,HIGH,2,28.29,94
09-08-2022,INR_EUR,80.06227401,0.026530618,0.033965326,0.048210261,0.026530618,0.074142424,4.647349636,0.936561743,HIGH,2,28.1,94
11-08-2022,INR_EUR,80.55307761,0.006111559,0.029014169,0.048191985,0.006111559,0.074142424,4.60583719,0.931234867,HIGH,2,27.94,93
12-08-2022,INR_EUR,77.98521607,-0.032397045,0.039190497,0.04871916,0.032397045,0.074142424,4.546006672,0.921549637,HIGH,2,27.65,92
15-08-2022,INR_EUR,78.0286668,0.000557011,0.021165584,0.048688227,0.000557011,0.032397045,4.516420751,0.917191283,HIGH,2,27.52,92
16-08-2022,INR_EUR,77.95360723,-0.000962412,0.021166157,0.048682376,0.000962412,0.032397045,4.45683216,0.909443099,HIGH,2,27.28,91
17-08-2022,INR_EUR,78.12868949,0.002243462,0.015601715,0.048643669,0.002243462,0.032397045,4.398133506,0.901694915,HIGH,2,27.05,90
18-08-2022,INR_EUR,78.76211192,0.008074736,0.015968181,0.048672838,0.008074736,0.032397045,4.340418404,0.884745763,HIGH,2,26.54,88
19-08-2022,INR_EUR,79.57963941,0.010326206,0.004903521,0.048724355,0.010326206,0.010326206,4.285385236,0.868280872,HIGH,2,26.05,87
22-08-2022,INR_EUR,80.37439614,0.009937396,0.005026964,0.048757072,0.009937396,0.010326206,4.232463884,0.857142857,HIGH,2,25.71,86
23-08-2022,INR_EUR,80.00200481,-0.004643975,0.006376308,0.048776124,0.004643975,0.010326206,4.180115688,0.841646489,HIGH,2,25.25,84
24-08-2022,INR_EUR,80.08427812,0.001027862,0.006537757,0.048734671,0.001027862,0.010326206,4.126135206,0.826634383,HIGH,2,24.8,83
25-08-2022,INR_EUR,80.22893865,0.001804724,0.006386814,0.048734365,0.001804724,0.010326206,4.072302099,0.813559322,HIGH,2,24.41,81
26-08-2022,INR_EUR,79.8859772,-0.004283948,0.005916751,0.048696888,0.004283948,0.009937396,4.019335927,0.800968523,HIGH,2,24.03,80
29-08-2022,INR_EUR,79.96,0.000926177,0.003152222,0.048654009,0.000926177,0.004643975,3.967651328,0.786924939,HIGH,2,23.61,79
30-08-2022,INR_EUR,79.45697744,-0.006310799,0.003674357,0.026596119,0.006310799,0.006310799,3.916157032,0.771428571,HIGH,2,23.14,77
31-08-2022,INR_EUR,78.93691008,-0.006566784,0.00399272,0.021177965,0.006566784,0.006566784,3.8667432,0.756416465,HIGH,2,22.69,76
02-09-2022,INR_EUR,65.41320507,-0.187924776,0.082282454,0.048127033,0.187924776,0.187924776,3.818193645,0.742372881,HIGH,2,22.27,74
03-09-2022,INR_EUR,68.98545487,0.053171533,0.092090023,0.049058146,0.053171533,0.187924776,4.840082169,0.956416465,HIGH,2,28.69,96
05-09-2022,INR_EUR,73.34974903,0.0613434,0.100622799,0.048081617,0.0613434,0.187924776,4.852445656,0.957384988,HIGH,2,28.72,96
06-09-2022,INR_EUR,73.04804805,-0.004121666,0.10068708,0.048071411,0.004121666,0.187924776,4.889490196,0.960774818,HIGH,2,28.82,96
08-09-2022,INR_EUR,77.88969294,0.064176216,0.10724487,0.049997626,0.064176216,0.187924776,4.824919544,0.954479419,HIGH,2,28.63,95
09-09-2022,INR_EUR,79.24547083,0.017256628,0.030266067,0.050147352,0.017256628,0.064176216,4.872467641,0.959322034,HIGH,2,28.78,96
11-09-2022,INR_EUR,80.95048321,0.021287389,0.029720553,0.04980368,0.021287389,0.064176216,4.815764703,0.953995157,HIGH,2,28.62,95
12-09-2022,INR_EUR,78.16113744,-0.035065089,0.036430684,0.050485258,0.035065089,0.064176216,4.764239711,0.948184019,HIGH,2,28.45,95
13-09-2022,INR_EUR,79.51385416,0.017158712,0.035195293,0.050627882,0.017158712,0.064176216,4.735054758,0.944794189,HIGH,2,28.34,94
14-09-2022,INR_EUR,79.46562594,-0.000606723,0.023425662,0.050628182,0.000606723,0.035065089,4.680488772,0.938983051,HIGH,2,28.17,94
15-09-2022,INR_EUR,79.89190271,0.005349955,0.02232109,0.050611376,0.005349955,0.035065089,4.618507515,0.93220339,HIGH,2,27.97,93
16-09-2022,INR_EUR,79.55657645,-0.004206083,0.019431451,0.050570386,0.004206083,0.035065089,4.558239211,0.923002421,HIGH,2,27.69,92
19-09-2022,INR_EUR,79.68609417,0.001626671,0.008201778,0.050518425,0.001626671,0.017158712,4.498544059,0.914285714,HIGH,2,27.43,91
20-09-2022,INR_EUR,79.76786072,0.001025582,0.003476517,0.050509441,0.001025582,0.005349955,4.439285544,0.90653753,HIGH,2,27.2,91
21-09-2022,INR_EUR,80.93117409,0.014478415,0.00694341,0.050615336,0.014478415,0.014478415,4.380847592,0.8968523,HIGH,2,26.91,90
22-09-2022,INR_EUR,82.30870846,0.016877825,0.009195621,0.050747425,0.016877825,0.016877825,4.329560556,0.881355932,HIGH,2,26.44,88
23-09-2022,INR_EUR,83.45508797,0.013831703,0.007611874,0.050804534,0.013831703,0.016877825,4.28139558,0.867312349,HIGH,2,26.02,87
26-09-2022,INR_EUR,84.7968409,0.01594967,0.006488311,0.050895919,0.01594967,0.016877825,4.231149911,0.856174334,HIGH,2,25.69,86
27-09-2022,INR_EUR,84.88976705,0.001095268,0.006457685,0.05085202,0.001095268,0.016877825,4.183681994,0.843099274,HIGH,2,25.29,84
28-09-2022,INR_EUR,84.29914265,-0.006981862,0.010583406,0.050856346,0.006981862,0.016877825,4.129004415,0.827118644,HIGH,2,24.81,83
29-09-2022,INR_EUR,83.42541436,-0.010418703,0.011915142,0.024270168,0.010418703,0.01594967,4.076656594,0.814527845,HIGH,2,24.44,81
30-09-2022,INR_EUR,83.17489523,-0.003007429,0.010242924,0.022457261,0.003007429,0.01594967,4.027041147,0.804842615,HIGH,2,24.15,80
01-10-2022,INR_EUR,65.37782486,-0.240762431,0.105600983,0.058432718,0.240762431,0.240762431,3.974935641,0.791283293,HIGH,2,23.74,79
02-10-2022,INR_EUR,65.3521372,-0.000392988,0.105415795,0.058444143,0.000392988,0.240762431,5.525295086,0.985956416,HIGH,2,29.58,99
