date,settlement_corridor,fx_corridor,fx_corridor.1,settlement_risk,p50_delay_min,extreme_delay_min,fx_risk,fx_slippage_bps,fx_regime_num,friction_cluster,friction_regime_ml,regime_confidence,friction_type_ml
18-03-2019,AREIND,INR_AED,INR_AED,25,60,2880,65.2,19.55889481,1,0,1,0.947012193,FX_DRIVEN
19-03-2019,AREIND,INR_AED,INR_AED,25,60,2880,63.45,19.03538536,1,0,1,0.927357816,FX_DRIVEN
20-03-2019,AREIND,INR_AED,INR_AED,25,60,2880,61.66,18.49733398,1,0,1,0.900468996,FX_DRIVEN
21-03-2019,AREIND,INR_AED,INR_AED,25,60,2880,59.67,17.90111488,1,0,1,0.860492569,FX_DRIVEN
22-03-2019,AREIND,INR_AED,INR_AED,25,60,2880,58.31,17.49394086,1,0,1,0.825987679,FX_DRIVEN
25-03-2019,AREIND,INR_AED,INR_AED,25,60,2880,56.96,17.08676684,1,0,1,0.785385407,FX_DRIVEN
26-03-2019,AREIND,INR_AED,INR_AED,25,60,2880,55.45,16.63596704,1,0,1,0.732284027,FX_DRIVEN
27-03-2019,AREIND,INR_AED,INR_AED,25,60,2880,53.81,16.14154144,1,0,1,0.665951138,FX_DRIVEN
28-03-2019,AREIND,INR_AED,INR_AED,25,60,2880,52.25,15.67619971,1,0,1,0.59601506,FX_DRIVEN
29-03-2019,AREIND,INR_AED,INR_AED,25,60,2880,50.75,15.2253999,1,0,1,0.524799897,FX_DRIVEN
01-04-2019,AREIND,INR_AED,INR_AED,25,60,2880,49.15,14.74551624,1,0,2,0.552256017,BANK_ROUTING
02-04-2019,AREIND,INR_AED,INR_AED,25,60,2880,48.09,14.4255938,1,0,2,0.602199681,BANK_ROUTING
03-04-2019,AREIND,INR_AED,INR_AED,25,60,2880,53.08,15.92341251,1,0,1,0.633921322,FX_DRIVEN
04-04-2019,AREIND,INR_AED,INR_AED,25,60,2880,52.45,15.73436743,1,0,1,0.605274597,FX_DRIVEN
06-04-2019,AREIND,INR_AED,INR_AED,25,60,2880,56.37,16.91226369,1,0,1,0.76559648,FX_DRIVEN
07-04-2019,AREIND,INR_AED,INR_AED,25,60,2880,54.77,16.43238003,1,0,1,0.705807532,FX_DRIVEN
09-04-2019,AREIND,INR_AED,INR_AED,25,60,2880,53.66,16.09791566,1,0,1,0.659482629,FX_DRIVEN
10-04-2019,AREIND,INR_AED,INR_AED,25,60,2880,68.1,20.43141057,1,0,1,0.968942962,FX_DRIVEN
11-04-2019,AREIND,INR_AED,INR_AED,25,60,2880,68.3,20.48957828,1,0,1,0.970078029,FX_DRIVEN
12-04-2019,AREIND,INR_AED,INR_AED,25,60,2880,66.6,19.98061076,1,0,1,0.958998305,FX_DRIVEN
15-04-2019,AREIND,INR_AED,INR_AED,25,60,2880,65.05,19.51526903,1,0,1,0.945546637,FX_DRIVEN
16-04-2019,AREIND,INR_AED,INR_AED,25,60,2880,69.12,20.73679108,1,0,1,0.974324572,FX_DRIVEN
17-04-2019,AREIND,INR_AED,INR_AED,25,60,2880,67.77,20.32961706,1,0,1,0.966978249,FX_DRIVEN
18-04-2019,AREIND,INR_AED,INR_AED,25,60,2880,65.78,19.73339796,1,0,1,0.952334964,FX_DRIVEN
19-04-2019,AREIND,INR_AED,INR_AED,25,60,2880,63.65,19.09355308,1,0,1,0.929906609,FX_DRIVEN
22-04-2019,AREIND,INR_AED,INR_AED,25,60,2880,61.56,18.46825012,1,0,1,0.898730989,FX_DRIVEN
23-04-2019,AREIND,INR_AED,INR_AED,25,60,2880,59.62,17.88657295,1,0,1,0.859332778,FX_DRIVEN
24-04-2019,AREIND,INR_AED,INR_AED,25,60,2880,58.26,17.47939893,1,0,1,0.824598883,FX_DRIVEN
25-04-2019,AREIND,INR_AED,INR_AED,25,60,2880,56.91,17.07222492,1,0,1,0.783756676,FX_DRIVEN
26-04-2019,AREIND,INR_AED,INR_AED,25,60,2880,55.4,16.62142511,1,0,1,0.730389704,FX_DRIVEN
29-04-2019,AREIND,INR_AED,INR_AED,25,60,2880,53.9,16.1706253,1,0,1,0.66980253,FX_DRIVEN
30-04-2019,AREIND,INR_AED,INR_AED,25,60,2880,52.35,15.70528357,1,0,1,0.600653899,FX_DRIVEN
02-05-2019,AREIND,INR_AED,INR_AED,25,60,2880,50.95,15.28356762,1,0,1,0.534421362,FX_DRIVEN
03-05-2019,AREIND,INR_AED,INR_AED,25,60,2880,54.87,16.46146389,1,0,1,0.709796219,FX_DRIVEN
04-05-2019,AREIND,INR_AED,INR_AED,25,60,2880,54.58,16.37421231,1,0,1,0.698141391,FX_DRIVEN
06-05-2019,AREIND,INR_AED,INR_AED,25,60,2880,56.18,16.85409598,1,0,1,0.758959771,FX_DRIVEN
07-05-2019,AREIND,INR_AED,INR_AED,25,60,2880,54.73,16.4178381,1,0,1,0.704203099,FX_DRIVEN
08-05-2019,AREIND,INR_AED,INR_AED,25,60,2880,54.44,16.33058652,1,0,1,0.692420438,FX_DRIVEN
09-05-2019,AREIND,INR_AED,INR_AED,25,60,2880,60.59,18.17741154,1,0,1,0.880430271,FX_DRIVEN
11-05-2019,AREIND,INR_AED,INR_AED,25,60,2880,60.25,18.07561803,1,0,1,0.873366525,FX_DRIVEN
12-05-2019,AREIND,INR_AED,INR_AED,25,60,2880,60.16,18.04653417,1,0,1,0.871437783,FX_DRIVEN
13-05-2019,AREIND,INR_AED,INR_AED,25,60,2880,58.75,17.62481823,1,0,1,0.837835386,FX_DRIVEN
14-05-2019,AREIND,INR_AED,INR_AED,25,60,2880,57.88,17.3630635,1,0,1,0.813757414,FX_DRIVEN
15-05-2019,AREIND,INR_AED,INR_AED,25,60,2880,56.62,16.98497334,1,0,1,0.774133481,FX_DRIVEN
16-05-2019,AREIND,INR_AED,INR_AED,25,60,2880,55.11,16.53417353,1,0,1,0.719236744,FX_DRIVEN
17-05-2019,AREIND,INR_AED,INR_AED,25,60,2880,53.37,16.01066408,1,0,1,0.646807546,FX_DRIVEN
20-05-2019,AREIND,INR_AED,INR_AED,25,60,2880,51.82,15.54532235,1,0,1,0.575879817,FX_DRIVEN
21-05-2019,AREIND,INR_AED,INR_AED,25,60,2880,51.24,15.3708192,1,0,1,0.548324124,FX_DRIVEN
22-05-2019,AREIND,INR_AED,INR_AED,25,60,2880,49.64,14.89093553,1,0,2,0.528748231,BANK_ROUTING
23-05-2019,AREIND,INR_AED,INR_AED,25,60,2880,47.94,14.38196801,1,0,2,0.609124287,BANK_ROUTING
24-05-2019,AREIND,INR_AED,INR_AED,25,60,2880,46.34,13.90208434,1,0,2,0.67982944,BANK_ROUTING
27-05-2019,AREIND,INR_AED,INR_AED,25,60,2880,45.03,13.50945225,1,0,2,0.73231372,BANK_ROUTING
28-05-2019,AREIND,INR_AED,INR_AED,25,60,2880,43.58,13.07319438,1,0,2,0.783640074,BANK_ROUTING
29-05-2019,AREIND,INR_AED,INR_AED,25,60,2880,42.37,12.70964615,1,0,2,0.820726164,BANK_ROUTING
30-05-2019,AREIND,INR_AED,INR_AED,25,60,2880,41.4,12.41880756,1,0,2,0.846725223,BANK_ROUTING
31-05-2019,AREIND,INR_AED,INR_AED,25,60,2880,40.33,12.09888512,1,0,2,0.871742021,BANK_ROUTING
02-06-2019,AREIND,INR_AED,INR_AED,25,60,2880,39.26,11.77896268,1,0,2,0.893197658,BANK_ROUTING
03-06-2019,AREIND,INR_AED,INR_AED,25,60,2880,43.48,13.04411052,1,0,2,0.786904088,BANK_ROUTING
05-06-2019,AREIND,INR_AED,INR_AED,25,60,2880,45.9,13.77120698,1,0,2,0.698062625,BANK_ROUTING
06-06-2019,AREIND,INR_AED,INR_AED,25,60,2880,45.27,13.5821619,1,0,2,0.723113757,BANK_ROUTING
08-06-2019,AREIND,INR_AED,INR_AED,25,60,2880,43.97,13.18952981,1,0,2,0.770567457,BANK_ROUTING
09-06-2019,AREIND,INR_AED,INR_AED,25,60,2880,47.21,14.16383907,1,0,2,0.64216103,BANK_ROUTING
11-06-2019,AREIND,INR_AED,INR_AED,25,60,2880,46.83,14.04750364,1,0,2,0.658862852,BANK_ROUTING
12-06-2019,AREIND,INR_AED,INR_AED,25,60,2880,46,13.80029084,1,0,2,0.693970289,BANK_ROUTING
13-06-2019,AREIND,INR_AED,INR_AED,25,60,2880,44.79,13.43674261,1,0,2,0.741318052,BANK_ROUTING
14-06-2019,AREIND,INR_AED,INR_AED,25,60,2880,48.47,14.54192923,1,0,2,0.584480627,BANK_ROUTING
17-06-2019,AREIND,INR_AED,INR_AED,25,60,2880,46.92,14.07658749,1,0,2,0.65494062,BANK_ROUTING
18-06-2019,AREIND,INR_AED,INR_AED,25,60,2880,45.56,13.66941348,1,0,2,0.711741578,BANK_ROUTING
19-06-2019,AREIND,INR_AED,INR_AED,25,60,2880,44.21,13.26223946,1,0,2,0.762252479,BANK_ROUTING
20-06-2019,AREIND,INR_AED,INR_AED,25,60,2880,42.66,12.79689772,1,0,2,0.812314458,BANK_ROUTING
21-06-2019,AREIND,INR_AED,INR_AED,25,60,2880,41.64,12.49151721,1,0,2,0.840594139,BANK_ROUTING
24-06-2019,AREIND,INR_AED,INR_AED,25,60,2880,40.57,12.17159476,1,0,2,0.866451917,BANK_ROUTING
25-06-2019,AREIND,INR_AED,INR_AED,25,60,2880,39.65,11.89529811,1,0,2,0.885768973,BANK_ROUTING
26-06-2019,AREIND,INR_AED,INR_AED,25,60,2880,38.54,11.56083374,1,0,2,0.90580125,BANK_ROUTING
27-06-2019,AREIND,INR_AED,INR_AED,25,60,2880,37.32,11.19728551,1,0,2,0.924142293,BANK_ROUTING
28-06-2019,AREIND,INR_AED,INR_AED,25,60,2880,36.21,10.86282113,1,0,2,0.93792636,BANK_ROUTING
01-07-2019,AREIND,INR_AED,INR_AED,25,60,2880,35,10.4992729,1,0,2,0.950272105,BANK_ROUTING
02-07-2019,AREIND,INR_AED,INR_AED,25,60,2880,35.34,10.60106641,1,0,2,0.947059187,BANK_ROUTING
03-07-2019,AREIND,INR_AED,INR_AED,25,60,2880,38.2,11.45904023,1,0,2,0.91127795,BANK_ROUTING
05-07-2019,AREIND,INR_AED,INR_AED,25,60,2880,39.36,11.80804653,1,0,2,0.891334347,BANK_ROUTING
06-07-2019,AREIND,INR_AED,INR_AED,25,60,2880,38.58,11.57537567,1,0,2,0.905137417,BANK_ROUTING
08-07-2019,AREIND,INR_AED,INR_AED,25,60,2880,37.71,11.31362094,1,0,2,0.918666419,BANK_ROUTING
10-07-2019,AREIND,INR_AED,INR_AED,25,60,2880,41.69,12.50605914,1,0,2,0.839292153,BANK_ROUTING
11-07-2019,AREIND,INR_AED,INR_AED,25,60,2880,40.62,12.18613669,1,0,2,0.865326899,BANK_ROUTING
15-07-2019,AREIND,INR_AED,INR_AED,25,60,2880,39.55,11.86621425,1,0,2,0.887715511,BANK_ROUTING
16-07-2019,AREIND,INR_AED,INR_AED,25,60,2880,48.62,14.58555502,1,0,2,0.577423544,BANK_ROUTING
17-07-2019,AREIND,INR_AED,INR_AED,25,60,2880,47.02,14.10567135,1,0,2,0.650557866,BANK_ROUTING
18-07-2019,AREIND,INR_AED,INR_AED,25,60,2880,45.71,13.71303926,1,0,2,0.705752047,BANK_ROUTING
19-07-2019,AREIND,INR_AED,INR_AED,25,60,2880,44.4,13.32040717,1,0,2,0.755524768,BANK_ROUTING
22-07-2019,AREIND,INR_AED,INR_AED,25,60,2880,42.75,12.82598158,1,0,2,0.809643153,BANK_ROUTING
23-07-2019,AREIND,INR_AED,INR_AED,25,60,2880,41.54,12.46243335,1,0,2,0.843172517,BANK_ROUTING
24-07-2019,AREIND,INR_AED,INR_AED,25,60,2880,40.52,12.15705284,1,0,2,0.867568993,BANK_ROUTING
25-07-2019,AREIND,INR_AED,INR_AED,25,60,2880,39.46,11.83713039,1,0,2,0.889442613,BANK_ROUTING
26-07-2019,AREIND,INR_AED,INR_AED,25,60,2880,38.34,11.50266602,1,0,2,0.909058451,BANK_ROUTING
29-07-2019,AREIND,INR_AED,INR_AED,25,60,2880,37.23,11.16820165,1,0,2,0.925357087,BANK_ROUTING
30-07-2019,AREIND,INR_AED,INR_AED,25,60,2880,36.16,10.84827921,1,0,2,0.938488821,BANK_ROUTING
31-07-2019,AREIND,INR_AED,INR_AED,25,60,2880,34.85,10.45564712,1,0,2,0.95163017,BANK_ROUTING
01-08-2019,AREIND,INR_AED,INR_AED,25,60,2880,33.49,10.0484731,1,0,2,0.962434043,BANK_ROUTING
02-08-2019,AREIND,INR_AED,INR_AED,25,60,2880,35.87,10.76102763,1,0,2,0.941658368,BANK_ROUTING
03-08-2019,AREIND,INR_AED,INR_AED,25,60,2880,36.98,11.095492,1,0,2,0.928638398,BANK_ROUTING
04-08-2019,AREIND,INR_AED,INR_AED,25,60,2880,38.29,11.48812409,1,0,2,0.909856796,BANK_ROUTING
05-08-2019,AREIND,INR_AED,INR_AED,25,60,2880,37.37,11.21182744,1,0,2,0.923459607,BANK_ROUTING
07-08-2019,AREIND,INR_AED,INR_AED,25,60,2880,36.26,10.87736306,1,0,2,0.93735911,BANK_ROUTING
08-08-2019,AREIND,INR_AED,INR_AED,25,60,2880,37.76,11.32816287,1,0,2,0.91793892,BANK_ROUTING
10-08-2019,AREIND,INR_AED,INR_AED,25,60,2880,43.04,12.91323316,1,0,2,0.800838725,BANK_ROUTING
11-08-2019,AREIND,INR_AED,INR_AED,25,60,2880,42.27,12.68056229,1,0,2,0.823557779,BANK_ROUTING
13-08-2019,AREIND,INR_AED,INR_AED,25,60,2880,41.25,12.37518177,1,0,2,0.85045844,BANK_ROUTING
14-08-2019,AREIND,INR_AED,INR_AED,25,60,2880,40.18,12.05525933,1,0,2,0.874957013,BANK_ROUTING
15-08-2019,AREIND,INR_AED,INR_AED,25,60,2880,39.21,11.76442075,1,0,2,0.894118748,BANK_ROUTING
16-08-2019,AREIND,INR_AED,INR_AED,25,60,2880,38.39,11.51720795,1,0,2,0.908253761,BANK_ROUTING
19-08-2019,AREIND,INR_AED,INR_AED,25,60,2880,38,11.40087252,1,0,2,0.914364018,BANK_ROUTING
20-08-2019,AREIND,INR_AED,INR_AED,25,60,2880,37.03,11.11003393,1,0,2,0.927992949,BANK_ROUTING
21-08-2019,AREIND,INR_AED,INR_AED,25,60,2880,35.72,10.71740184,1,0,2,0.943237181,BANK_ROUTING
22-08-2019,AREIND,INR_AED,INR_AED,25,60,2880,34.42,10.32476975,1,0,2,0.955331053,BANK_ROUTING
23-08-2019,AREIND,INR_AED,INR_AED,25,60,2880,33.45,10.03393117,1,0,2,0.962713903,BANK_ROUTING
26-08-2019,AREIND,INR_AED,INR_AED,25,60,2880,32.62,9.786718371,1,0,2,0.968088402,BANK_ROUTING
27-08-2019,AREIND,INR_AED,INR_AED,25,60,2880,32.23,9.670382937,1,0,2,0.970347909,BANK_ROUTING
28-08-2019,AREIND,INR_AED,INR_AED,25,60,2880,31.17,9.350460494,1,0,2,0.97573378,BANK_ROUTING
29-08-2019,AREIND,INR_AED,INR_AED,25,60,2880,30.3,9.088705768,1,0,2,0.979431645,BANK_ROUTING
30-08-2019,AREIND,INR_AED,INR_AED,25,60,2880,29.47,8.841492971,0,0,2,0.982443216,BANK_ROUTING
01-09-2019,AREIND,INR_AED,INR_AED,25,60,2880,28.74,8.623364033,0,0,2,0.984731509,BANK_ROUTING
04-09-2019,AREIND,INR_AED,INR_AED,25,60,2880,29.52,8.856034901,0,0,2,0.982274718,BANK_ROUTING
05-09-2019,AREIND,INR_AED,INR_AED,25,60,2880,30.88,9.263208919,1,0,2,0.977033193,BANK_ROUTING
07-09-2019,AREIND,INR_AED,INR_AED,25,60,2880,31.27,9.379544353,1,0,2,0.975269323,BANK_ROUTING
08-09-2019,AREIND,INR_AED,INR_AED,25,60,2880,35.97,10.79011149,1,0,2,0.940583081,BANK_ROUTING
09-09-2019,AREIND,INR_AED,INR_AED,25,60,2880,43.77,13.13136209,1,0,2,0.777339484,BANK_ROUTING
10-09-2019,AREIND,INR_AED,INR_AED,25,60,2880,43.24,12.97140087,1,0,2,0.794591043,BANK_ROUTING
12-09-2019,AREIND,INR_AED,INR_AED,25,60,2880,42.56,12.76781386,1,0,2,0.815248751,BANK_ROUTING
13-09-2019,AREIND,INR_AED,INR_AED,25,60,2880,41.44,12.43334949,1,0,2,0.845716926,BANK_ROUTING
16-09-2019,AREIND,INR_AED,INR_AED,25,60,2880,40.38,12.11342705,1,0,2,0.870654829,BANK_ROUTING
17-09-2019,AREIND,INR_AED,INR_AED,25,60,2880,39.6,11.88075618,1,0,2,0.886745882,BANK_ROUTING
18-09-2019,AREIND,INR_AED,INR_AED,25,60,2880,38.49,11.54629181,1,0,2,0.906625199,BANK_ROUTING
19-09-2019,AREIND,INR_AED,INR_AED,25,60,2880,37.47,11.24091129,1,0,2,0.922077338,BANK_ROUTING
20-09-2019,AREIND,INR_AED,INR_AED,25,60,2880,36.45,10.93553078,1,0,2,0.935159259,BANK_ROUTING
23-09-2019,AREIND,INR_AED,INR_AED,25,60,2880,35.24,10.57198255,1,0,2,0.948023946,BANK_ROUTING
24-09-2019,AREIND,INR_AED,INR_AED,25,60,2880,33.93,10.17935046,1,0,2,0.959219701,BANK_ROUTING
25-09-2019,AREIND,INR_AED,INR_AED,25,60,2880,32.91,9.873969947,1,0,2,0.966301407,BANK_ROUTING
26-09-2019,AREIND,INR_AED,INR_AED,25,60,2880,31.75,9.524963645,1,0,2,0.972916889,BANK_ROUTING
27-09-2019,AREIND,INR_AED,INR_AED,25,60,2880,30.54,9.161415414,1,0,2,0.978470399,BANK_ROUTING
30-09-2019,AREIND,INR_AED,INR_AED,25,60,2880,30.05,9.015996122,1,0,2,0.980388323,BANK_ROUTING
01-10-2019,AREIND,INR_AED,INR_AED,25,60,2880,29.23,8.768783325,0,0,2,0.983230393,BANK_ROUTING
04-10-2019,AREIND,INR_AED,INR_AED,25,60,2880,28.6,8.579738245,0,0,2,0.985135594,BANK_ROUTING
05-10-2019,AREIND,INR_AED,INR_AED,25,60,2880,30.25,9.074163839,1,0,2,0.979626561,BANK_ROUTING
06-10-2019,AREIND,INR_AED,INR_AED,25,60,2880,30.78,9.234125061,1,0,2,0.977465344,BANK_ROUTING
07-10-2019,AREIND,INR_AED,INR_AED,25,60,2880,30.2,9.05962191,1,0,2,0.979819671,BANK_ROUTING
09-10-2019,AREIND,INR_AED,INR_AED,25,60,2880,31.46,9.43771207,1,0,2,0.974362912,BANK_ROUTING
10-10-2019,AREIND,INR_AED,INR_AED,25,60,2880,51.19,15.35627727,1,0,1,0.545931952,FX_DRIVEN
12-10-2019,AREIND,INR_AED,INR_AED,25,60,2880,50.7,15.21085797,1,0,1,0.522391272,FX_DRIVEN
14-10-2019,AREIND,INR_AED,INR_AED,25,60,2880,49.25,14.7746001,1,0,2,0.547473677,BANK_ROUTING
15-10-2019,AREIND,INR_AED,INR_AED,25,60,2880,47.5,14.25109064,1,0,2,0.629177359,BANK_ROUTING
16-10-2019,AREIND,INR_AED,INR_AED,25,60,2880,46.73,14.01841978,1,0,2,0.663195638,BANK_ROUTING
17-10-2019,AREIND,INR_AED,INR_AED,25,60,2880,45.32,13.59670383,1,0,2,0.721172815,BANK_ROUTING
18-10-2019,AREIND,INR_AED,INR_AED,25,60,2880,44.06,13.21861367,1,0,2,0.767473388,BANK_ROUTING
21-10-2019,AREIND,INR_AED,INR_AED,25,60,2880,42.61,12.78235579,1,0,2,0.81378605,BANK_ROUTING
22-10-2019,AREIND,INR_AED,INR_AED,25,60,2880,41.49,12.44789142,1,0,2,0.844448955,BANK_ROUTING
23-10-2019,AREIND,INR_AED,INR_AED,25,60,2880,40.43,12.12796898,1,0,2,0.869559819,BANK_ROUTING
24-10-2019,AREIND,INR_AED,INR_AED,25,60,2880,39.31,11.7935046,1,0,2,0.892269537,BANK_ROUTING
25-10-2019,AREIND,INR_AED,INR_AED,25,60,2880,38.25,11.47358216,1,0,2,0.91049093,BANK_ROUTING
28-10-2019,AREIND,INR_AED,INR_AED,25,60,2880,37.13,11.13911779,1,0,2,0.926685904,BANK_ROUTING
29-10-2019,AREIND,INR_AED,INR_AED,25,60,2880,36.02,10.80465342,1,0,2,0.940038514,BANK_ROUTING
30-10-2019,AREIND,INR_AED,INR_AED,25,60,2880,34.76,10.42656326,1,0,2,0.952428066,BANK_ROUTING
31-10-2019,AREIND,INR_AED,INR_AED,25,60,2880,33.3,9.990305381,1,0,2,0.96374566,BANK_ROUTING
01-11-2019,AREIND,INR_AED,INR_AED,25,60,2880,32.33,9.699466796,1,0,2,0.969783754,BANK_ROUTING
02-11-2019,AREIND,INR_AED,INR_AED,25,60,2880,32.04,9.612215221,1,0,2,0.971391847,BANK_ROUTING
03-11-2019,AREIND,INR_AED,INR_AED,25,60,2880,31.99,9.597673291,1,0,2,0.971660596,BANK_ROUTING
04-11-2019,AREIND,INR_AED,INR_AED,25,60,2880,34.27,10.28114397,1,0,2,0.956557503,BANK_ROUTING
06-11-2019,AREIND,INR_AED,INR_AED,25,60,2880,34.46,10.33931168,1,0,2,0.954998475,BANK_ROUTING
07-11-2019,AREIND,INR_AED,INR_AED,25,60,2880,33.4,10.01938924,1,0,2,0.963060915,BANK_ROUTING
09-11-2019,AREIND,INR_AED,INR_AED,25,60,2880,34.56,10.36839554,1,0,2,0.954156699,BANK_ROUTING
10-11-2019,AREIND,INR_AED,INR_AED,25,60,2880,50.56,15.16723219,1,0,1,0.515641725,FX_DRIVEN
11-11-2019,AREIND,INR_AED,INR_AED,25,60,2880,49.88,14.96364518,1,0,2,0.517182314,BANK_ROUTING
12-11-2019,AREIND,INR_AED,INR_AED,25,60,2880,48.52,14.55647116,1,0,2,0.582131925,BANK_ROUTING
13-11-2019,AREIND,INR_AED,INR_AED,25,60,2880,47.41,14.22200679,1,0,2,0.633227674,BANK_ROUTING
14-11-2019,AREIND,INR_AED,INR_AED,25,60,2880,49.3,14.78914203,1,0,2,0.545079218,BANK_ROUTING
15-11-2019,AREIND,INR_AED,INR_AED,25,60,2880,47.65,14.29471643,1,0,2,0.622386795,BANK_ROUTING
18-11-2019,AREIND,INR_AED,INR_AED,25,60,2880,46.44,13.9311682,1,0,2,0.675605429,BANK_ROUTING
19-11-2019,AREIND,INR_AED,INR_AED,25,60,2880,45.13,13.53853611,1,0,2,0.728503972,BANK_ROUTING
20-11-2019,AREIND,INR_AED,INR_AED,25,60,2880,43.63,13.08773631,1,0,2,0.781994591,BANK_ROUTING
21-11-2019,AREIND,INR_AED,INR_AED,25,60,2880,42.32,12.69510422,1,0,2,0.822146376,BANK_ROUTING
22-11-2019,AREIND,INR_AED,INR_AED,25,60,2880,41.2,12.36063984,1,0,2,0.851686124,BANK_ROUTING
25-11-2019,AREIND,INR_AED,INR_AED,25,60,2880,40.04,12.01163354,1,0,2,0.877895249,BANK_ROUTING
26-11-2019,AREIND,INR_AED,INR_AED,25,60,2880,39.02,11.70625303,1,0,2,0.897555404,BANK_ROUTING
27-11-2019,AREIND,INR_AED,INR_AED,25,60,2880,38.1,11.42995637,1,0,2,0.912833312,BANK_ROUTING
28-11-2019,AREIND,INR_AED,INR_AED,25,60,2880,37.08,11.12457586,1,0,2,0.92734213,BANK_ROUTING
29-11-2019,AREIND,INR_AED,INR_AED,25,60,2880,35.77,10.73194377,1,0,2,0.942715415,BANK_ROUTING
02-12-2019,AREIND,INR_AED,INR_AED,25,60,2880,34.9,10.47018905,1,0,2,0.951181432,BANK_ROUTING
03-12-2019,AREIND,INR_AED,INR_AED,25,60,2880,36.4,10.92098885,1,0,2,0.935745029,BANK_ROUTING
04-12-2019,AREIND,INR_AED,INR_AED,25,60,2880,36.84,11.05186621,1,0,2,0.93041739,BANK_ROUTING
06-12-2019,AREIND,INR_AED,INR_AED,25,60,2880,35.92,10.77556956,1,0,2,0.941123022,BANK_ROUTING
07-12-2019,AREIND,INR_AED,INR_AED,25,60,2880,34.66,10.3974794,1,0,2,0.953299974,BANK_ROUTING
08-12-2019,AREIND,INR_AED,INR_AED,25,60,2880,34.61,10.38293747,1,0,2,0.95373022,BANK_ROUTING
09-12-2019,AREIND,INR_AED,INR_AED,25,60,2880,45.52,13.65487155,1,0,2,0.71332653,BANK_ROUTING
11-12-2019,AREIND,INR_AED,INR_AED,25,60,2880,44.3,13.29132332,1,0,2,0.759081585,BANK_ROUTING
12-12-2019,AREIND,INR_AED,INR_AED,25,60,2880,44.16,13.24769753,1,0,2,0.764001673,BANK_ROUTING
13-12-2019,AREIND,INR_AED,INR_AED,25,60,2880,44.64,13.39311682,1,0,2,0.74684496,BANK_ROUTING
16-12-2019,AREIND,INR_AED,INR_AED,25,60,2880,43.33,13.00048473,1,0,2,0.791732702,BANK_ROUTING
17-12-2019,AREIND,INR_AED,INR_AED,25,60,2880,42.07,12.62239457,1,0,2,0.829115631,BANK_ROUTING
18-12-2019,AREIND,INR_AED,INR_AED,25,60,2880,41.01,12.30247213,1,0,2,0.856275719,BANK_ROUTING
19-12-2019,AREIND,INR_AED,INR_AED,25,60,2880,39.89,11.96800776,1,0,2,0.880977349,BANK_ROUTING
20-12-2019,AREIND,INR_AED,INR_AED,25,60,2880,38.83,11.64808531,1,0,2,0.900893082,BANK_ROUTING
23-12-2019,AREIND,INR_AED,INR_AED,25,60,2880,37.86,11.35724673,1,0,2,0.91646616,BANK_ROUTING
24-12-2019,AREIND,INR_AED,INR_AED,25,60,2880,36.55,10.96461464,1,0,2,0.933972813,BANK_ROUTING
25-12-2019,AREIND,INR_AED,INR_AED,25,60,2880,35.43,10.63015027,1,0,2,0.946176498,BANK_ROUTING
26-12-2019,AREIND,INR_AED,INR_AED,25,60,2880,33.88,10.16480853,1,0,2,0.959597809,BANK_ROUTING
27-12-2019,AREIND,INR_AED,INR_AED,25,60,2880,32.86,9.859428017,1,0,2,0.966616244,BANK_ROUTING
30-12-2019,AREIND,INR_AED,INR_AED,25,60,2880,31.7,9.510421716,1,0,2,0.973171731,BANK_ROUTING
31-12-2019,AREIND,INR_AED,INR_AED,25,60,2880,30.59,9.175957344,1,0,2,0.978264687,BANK_ROUTING
01-01-2020,AREIND,INR_AED,INR_AED,25,60,2880,29.71,8.914202618,0,0,2,0.981619845,BANK_ROUTING
04-01-2020,AREIND,INR_AED,INR_AED,25,60,2880,28.84,8.652447891,0,0,2,0.984436287,BANK_ROUTING
05-01-2020,AREIND,INR_AED,INR_AED,25,60,2880,64.61,19.38439166,1,0,1,0.94102399,FX_DRIVEN
06-01-2020,AREIND,INR_AED,INR_AED,25,60,2880,63.21,18.96267571,1,0,1,0.924186394,FX_DRIVEN
07-01-2020,AREIND,INR_AED,INR_AED,25,60,2880,61.12,18.33737276,1,0,1,0.890759784,FX_DRIVEN
09-01-2020,AREIND,INR_AED,INR_AED,25,60,2880,59.38,17.81386331,1,0,1,0.8536529,FX_DRIVEN
10-01-2020,AREIND,INR_AED,INR_AED,25,60,2880,66.51,19.9515269,1,0,1,0.958313,FX_DRIVEN
12-01-2020,AREIND,INR_AED,INR_AED,25,60,2880,64.32,19.29714009,1,0,1,0.937852658,FX_DRIVEN
13-01-2020,AREIND,INR_AED,INR_AED,25,60,2880,62.63,18.78817256,1,0,1,0.915990277,FX_DRIVEN
14-01-2020,AREIND,INR_AED,INR_AED,25,60,2880,70,20.99854581,1,0,1,0.978227795,FX_DRIVEN
15-01-2020,AREIND,INR_AED,INR_AED,25,60,2880,68.98,20.69316529,1,0,1,0.97364363,FX_DRIVEN
16-01-2020,AREIND,INR_AED,INR_AED,25,60,2880,67.67,20.3005332,1,0,1,0.96635949,FX_DRIVEN
17-01-2020,AREIND,INR_AED,INR_AED,25,60,2880,65.83,19.74793989,1,0,1,0.952769227,FX_DRIVEN
